cl	cluster_id	cluster_label	cluster_color	cluster_pal
3682	4324	4324 PGRN-PARN-MDRN Hoxb5 Glut_1	#1FCC80	#05ff5c
3654	4325	4325 PGRN-PARN-MDRN Hoxb5 Glut_1	#CC3E00	#5fe298
3655	4326	4326 PGRN-PARN-MDRN Hoxb5 Glut_1	#FF2688	#c94c22
3628	4327	4327 PGRN-PARN-MDRN Hoxb5 Glut_1	#663D58	#f4ad61
24429	4328	4328 PGRN-PARN-MDRN Hoxb5 Glut_1	#0053CC	#130a6d
24409	4329	4329 PGRN-PARN-MDRN Hoxb5 Glut_1	#26C3FF	#d6b224
24420	4330	4330 PGRN-PARN-MDRN Hoxb5 Glut_1	#99CC7A	#583fe2
24426	4331	4331 PGRN-PARN-MDRN Hoxb5 Glut_1	#22660F	#f9c04d
24428	4332	4332 PGRN-PARN-MDRN Hoxb5 Glut_1	#5A0099	#a9f95e
24424	4333	4333 PGRN-PARN-MDRN Hoxb5 Glut_1	#146600	#e00b80
3640	4334	4334 PGRN-PARN-MDRN Hoxb5 Glut_2	#CC1F4C	#420eed
3678	4335	4335 PGRN-PARN-MDRN Hoxb5 Glut_2	#496600	#d608dd
3679	4336	4336 PGRN-PARN-MDRN Hoxb5 Glut_2	#FFFA26	#ed15b7
3641	4337	4337 PGRN-PARN-MDRN Hoxb5 Glut_2	#C126FF	#d13a3d
3700	4338	4338 PGRN-PARN-MDRN Hoxb5 Glut_2	#457399	#f23cda
3782	4339	4339 PGRN-PARN-MDRN Hoxb5 Glut_2	#FF1200	#e51480
3786	4340	4340 PGRN-PARN-MDRN Hoxb5 Glut_2	#2E5366	#a418ce
3739	4341	4341 PGRN-PARN-MDRN Hoxb5 Glut_2	#5C9977	#a83ad1
24586	4342	4342 PGRN-PARN-MDRN Hoxb5 Glut_2	#8C26FF	#caef45
24580	4343	4343 PGRN-PARN-MDRN Hoxb5 Glut_2	#6400CC	#517f0c
24588	4344	4344 PGRN-PARN-MDRN Hoxb5 Glut_2	#664A2E	#2edadd
24589	4345	4345 PGRN-PARN-MDRN Hoxb5 Glut_2	#9626FF	#2543bc
24587	4346	4346 PGRN-PARN-MDRN Hoxb5 Glut_2	#99832E	#1605c6
24414	4347	4347 PGRN-PARN-MDRN Hoxb5 Glut_2	#5CCCB7	#22a59a
24395	4348	4348 PGRN-PARN-MDRN Hoxb5 Glut_2	#6526FF	#31c124
3671	4349	4349 PGRN-PARN-MDRN Hoxb5 Glut_3	#1F6656	#049e96
4110	4350	4350 PGRN-PARN-MDRN Hoxb5 Glut_3	#FF4D8C	#58e3fc
4070	4351	4351 PGRN-PARN-MDRN Hoxb5 Glut_3	#2E998D	#78ef4c
3630	4352	4352 PGRN-PARN-MDRN Hoxb5 Glut_3	#66641F	#588c00
3650	4353	4353 PGRN-PARN-MDRN Hoxb5 Glut_3	#CC3D79	#5cdbb5
3665	4354	4354 PGRN-PARN-MDRN Hoxb5 Glut_3	#99FFB5	#443daa
3674	4355	4355 PGRN-PARN-MDRN Hoxb5 Glut_3	#992E61	#59149e
3987	4356	4356 PGRN-PARN-MDRN Hoxb5 Glut_3	#995C8B	#d0f260
3988	4357	4357 PGRN-PARN-MDRN Hoxb5 Glut_3	#AE00CC	#d037d6
24689	4358	4358 PGRN-PARN-MDRN Hoxb5 Glut_3	#4DC9FF	#3b0a84
4067	4359	4359 PGRN-PARN-MDRN Hoxb5 Glut_4	#5C9974	#be0ace
4072	4360	4360 PGRN-PARN-MDRN Hoxb5 Glut_4	#3CFF26	#8a57f2
4075	4361	4361 PGRN-PARN-MDRN Hoxb5 Glut_4	#E199FF	#edbd3b
4076	4362	4362 PGRN-PARN-MDRN Hoxb5 Glut_4	#261F66	#674ac4
4077	4363	4363 PGRN-PARN-MDRN Hoxb5 Glut_4	#BFCC1F	#4f71af
24595	4364	4364 PGRN-PARN-MDRN Hoxb5 Glut_4	#00FF47	#d82f27
24596	4365	4365 PGRN-PARN-MDRN Hoxb5 Glut_4	#705C99	#00eacb
24598	4366	4366 PGRN-PARN-MDRN Hoxb5 Glut_4	#1F90CC	#be2de2
24597	4367	4367 PGRN-PARN-MDRN Hoxb5 Glut_4	#99615C	#ce23a6
24593	4368	4368 PGRN-PARN-MDRN Hoxb5 Glut_4	#99171E	#f93ee4
24655	4369	4369 PGRN-PARN-MDRN Hoxb5 Glut_4	#FF004C	#a954e5
24515	4370	4370 PGRN-PARN-MDRN Hoxb5 Glut_4	#2684FF	#1df260
3800	4371	4371 PGRN-PARN-MDRN Hoxb5 Glut_5	#CC5CA8	#fc5d41
3615	4372	4372 PGRN-PARN-MDRN Hoxb5 Glut_5	#2675FF	#c7f959
3616	4373	4373 PGRN-PARN-MDRN Hoxb5 Glut_5	#B9FF99	#db4cca
3653	4374	4374 PGRN-PARN-MDRN Hoxb5 Glut_5	#3D6648	#b627dd
3683	4375	4375 PGRN-PARN-MDRN Hoxb5 Glut_5	#360066	#5111aa
3777	4376	4376 PGRN-PARN-MDRN Hoxb5 Glut_5	#C8FF73	#f544ff
3798	4377	4377 PGRN-PARN-MDRN Hoxb5 Glut_5	#381799	#16dd04
3799	4378	4378 PGRN-PARN-MDRN Hoxb5 Glut_5	#CEFF73	#f2c24b
15016	4379	4379 PGRN-PARN-MDRN Hoxb5 Glut_5	#99001B	#39acd6
15064	4380	4380 PGRN-PARN-MDRN Hoxb5 Glut_5	#9FFF73	#22709e
15072	4381	4381 PGRN-PARN-MDRN Hoxb5 Glut_5	#C899FF	#3b59ce
15073	4382	4382 PGRN-PARN-MDRN Hoxb5 Glut_5	#995E2E	#00bcac
15081	4383	4383 PGRN-PARN-MDRN Hoxb5 Glut_5	#CC00C5	#52cea9
24522	4384	4384 PGRN-PARN-MDRN Hoxb5 Glut_5	#8BCC00	#f77613
24521	4385	4385 PGRN-PARN-MDRN Hoxb5 Glut_6	#69FF4D	#f7a367
24412	4386	4386 PGRN-PARN-MDRN Hoxb5 Glut_6	#5C9999	#e8309e
24525	4387	4387 PGRN-PARN-MDRN Hoxb5 Glut_6	#CCC11F	#54ceb8
24523	4388	4388 PGRN-PARN-MDRN Hoxb5 Glut_6	#FF73F3	#96fc37
24416	4389	4389 PGRN-PARN-MDRN Hoxb5 Glut_6	#7ACC88	#9c2de5
24690	4390	4390 PGRN-PARN-MDRN Hoxb5 Glut_6	#663D40	#db5c66
15057	4391	4391 PGRN-PARN-MDRN Hoxb5 Glut_6	#00B4CC	#32ef87
15059	4392	4392 PGRN-PARN-MDRN Hoxb5 Glut_6	#BFCC7A	#4e46ea
15068	4393	4393 PGRN-PARN-MDRN Hoxb5 Glut_6	#0086CC	#e8191c
15069	4394	4394 PGRN-PARN-MDRN Hoxb5 Glut_6	#CC503D	#e7ed38
15033	4395	4395 PGRN-PARN-MDRN Hoxb5 Glut_6	#7E5CCC	#520193
15055	4396	4396 PGRN-PARN-MDRN Hoxb5 Glut_6	#3D664B	#9559f7
24410	4397	4397 PGRN-PARN-MDRN Hoxb5 Glut_7	#999545	#b58905
24411	4398	4398 PGRN-PARN-MDRN Hoxb5 Glut_7	#CC3D7F	#35f4bb
15062	4399	4399 PGRN-PARN-MDRN Hoxb5 Glut_7	#89FF73	#bb04d3
15063	4400	4400 PGRN-PARN-MDRN Hoxb5 Glut_7	#6F9900	#1c67ff
15067	4401	4401 PGRN-PARN-MDRN Hoxb5 Glut_7	#6BCC00	#b72d0b
15074	4402	4402 PGRN-PARN-MDRN Hoxb5 Glut_7	#455A99	#d841d1
15078	4403	4403 PGRN-PARN-MDRN Hoxb5 Glut_7	#CCBE5C	#c6475c
15027	4404	4404 PGRN-PARN-MDRN Hoxb5 Glut_7	#2E6655	#c46d2f
15076	4405	4405 PGRN-PARN-MDRN Hoxb5 Glut_7	#B4CC7A	#375dc6
3689	4406	4406 MV-SPIV Slc6a2 Glut_1	#1FCCC6	#61ed5e
3690	4407	4407 MV-SPIV Slc6a2 Glut_1	#2E9981	#db9e1c
3691	4408	4408 MV-SPIV Slc6a2 Glut_1	#99FFA5	#e5a802
3692	4409	4409 MV-SPIV Slc6a2 Glut_1	#662E39	#ce0436
24676	4410	4410 MV-SPIV Slc6a2 Glut_1	#3DCACC	#d66a60
24678	4411	4411 MV-SPIV Slc6a2 Glut_1	#32FF26	#14b719
3819	4412	4412 SPVI-SPVC Tlx3 Ebf3 Glut_1	#66000F	#6abc2f
4226	4413	4413 SPVI-SPVC Tlx3 Ebf3 Glut_1	#CC7ABF	#26f4ff
4227	4414	4414 SPVI-SPVC Tlx3 Ebf3 Glut_1	#CC5C8D	#ea0075
4228	4415	4415 SPVI-SPVC Tlx3 Ebf3 Glut_1	#009933	#ba1a2c
4251	4416	4416 SPVI-SPVC Tlx3 Ebf3 Glut_1	#660F62	#2e039b
4256	4417	4417 SPVI-SPVC Tlx3 Ebf3 Glut_2	#00CC31	#c2e21f
4257	4418	4418 SPVI-SPVC Tlx3 Ebf3 Glut_2	#CC1F8F	#a51a1c
4258	4419	4419 SPVI-SPVC Tlx3 Ebf3 Glut_2	#99177C	#63ff66
4259	4420	4420 SPVI-SPVC Tlx3 Ebf3 Glut_2	#CC2700	#f427ea
4260	4421	4421 SPVI-SPVC Tlx3 Ebf3 Glut_2	#60663D	#5050e0
4264	4422	4422 SPVI-SPVC Tlx3 Ebf3 Glut_2	#26FF5F	#f46481
4265	4423	4423 SPVI-SPVC Tlx3 Ebf3 Glut_2	#CC3D89	#a33722
4230	4424	4424 SPVI-SPVC Tlx3 Ebf3 Glut_3	#7D992E	#0969f9
4231	4425	4425 SPVI-SPVC Tlx3 Ebf3 Glut_3	#FFD84D	#477bed
4219	4426	4426 SPVI-SPVC Tlx3 Ebf3 Glut_3	#5C6A99	#20e894
4222	4427	4427 SPVI-SPVC Tlx3 Ebf3 Glut_3	#00FFD7	#bcd121
4232	4428	4428 SPVI-SPVC Tlx3 Ebf3 Glut_3	#2E5566	#28c149
4233	4429	4429 SPVI-SPVC Tlx3 Ebf3 Glut_3	#5C9699	#e5328e
4255	4430	4430 SPVI-SPVC Tlx3 Ebf3 Glut_3	#00FF75	#ccbe06
4244	4431	4431 SPVI-SPVC Tlx3 Ebf3 Glut_4	#159900	#89ef67
4224	4432	4432 SPVI-SPVC Tlx3 Ebf3 Glut_4	#4A2E99	#0f24e2
4241	4433	4433 SPVI-SPVC Tlx3 Ebf3 Glut_4	#CC0029	#1e0b66
4243	4434	4434 SPVI-SPVC Tlx3 Ebf3 Glut_4	#FFF999	#06387f
4245	4435	4435 SPVI-SPVC Tlx3 Ebf3 Glut_4	#A2FF99	#5aedc5
4247	4436	4436 SPVI-SPVC Tlx3 Ebf3 Glut_4	#663D55	#fc9044
4250	4437	4437 SPVI-SPVC Tlx3 Ebf3 Glut_4	#2E7399	#c71af2
4261	4438	4438 SPVI-SPVC Tlx3 Ebf3 Glut_5	#1FCC32	#86ba1f
4262	4439	4439 SPVI-SPVC Tlx3 Ebf3 Glut_5	#005EFF	#9a66f4
3701	4440	4440 SPVI-SPVC Tlx3 Ebf3 Glut_5	#006627	#5cd6ad
4221	4441	4441 SPVI-SPVC Tlx3 Ebf3 Glut_6	#4D7DFF	#18f76a
4229	4442	4442 SPVI-SPVC Tlx3 Ebf3 Glut_6	#CCC67A	#f204a7
4246	4443	4443 SPVI-SPVC Tlx3 Ebf3 Glut_6	#991773	#0d8706
4248	4444	4444 SPVI-SPVC Tlx3 Ebf3 Glut_6	#0F665C	#0c5bf9
4225	4445	4445 SPVI-SPVC Tlx3 Ebf3 Glut_7	#150066	#079e0f
4240	4446	4446 SPVI-SPVC Tlx3 Ebf3 Glut_7	#FF4D7C	#ea5bb3
4242	4447	4447 SPVI-SPVC Tlx3 Ebf3 Glut_7	#3D663D	#8ed82d
3809	4448	4448 CU-ECU-SPVI Foxb1 Glut_1	#995E5C	#5183ef
3816	4449	4449 CU-ECU-SPVI Foxb1 Glut_1	#99A8FF	#0ffbff
3820	4450	4450 CU-ECU-SPVI Foxb1 Glut_1	#73FFD5	#dd2cf4
3828	4451	4451 CU-ECU-SPVI Foxb1 Glut_1	#28FF26	#b23563
3834	4452	4452 CU-ECU-SPVI Foxb1 Glut_1	#67CC3D	#acea27
3813	4453	4453 CU-ECU-SPVI Foxb1 Glut_1	#FF4D64	#f95e1b
3815	4454	4454 CU-ECU-SPVI Foxb1 Glut_1	#662E3E	#3948ad
3831	4455	4455 CU-ECU-SPVI Foxb1 Glut_1	#60CC3D	#2af764
3832	4456	4456 CU-ECU-SPVI Foxb1 Glut_1	#662E46	#db3498
3835	4457	4457 CU-ECU-SPVI Foxb1 Glut_1	#FFBF00	#593faf
3811	4458	4458 CU-ECU-SPVI Foxb1 Glut_1	#0F0066	#9108db
3821	4459	4459 CU-ECU-SPVI Foxb1 Glut_1	#992E83	#fc0ad0
3822	4460	4460 CU-ECU-SPVI Foxb1 Glut_1	#3DCC57	#a30e4c
3823	4461	4461 CU-ECU-SPVI Foxb1 Glut_1	#4DFF4D	#2b68ad
3833	4462	4462 CU-ECU-SPVI Foxb1 Glut_1	#53663D	#5106db
3814	4463	4463 CU-ECU-SPVI Foxb1 Glut_1	#975C99	#361889
3818	4464	4464 CU-ECU-SPVI Foxb1 Glut_1	#639917	#5aa30d
3824	4465	4465 CU-ECU-SPVI Foxb1 Glut_1	#179984	#f936a5
3825	4466	4466 CU-ECU-SPVI Foxb1 Glut_1	#CC967A	#01155b
3826	4467	4467 CU-ECU-SPVI Foxb1 Glut_1	#895C99	#8432ff
3810	4468	4468 CU-ECU-SPVI Foxb1 Glut_2	#FFB173	#0b933d
3812	4469	4469 CU-ECU-SPVI Foxb1 Glut_2	#CCC43D	#ea211e
3817	4470	4470 CU-ECU-SPVI Foxb1 Glut_2	#A6FF99	#194987
3827	4471	4471 CU-ECU-SPVI Foxb1 Glut_2	#2E9966	#ed1a72
3829	4472	4472 CU-ECU-SPVI Foxb1 Glut_3	#455599	#ce1471
3830	4473	4473 CU-ECU-SPVI Foxb1 Glut_3	#2E1F66	#bc2f31
4223	4474	4474 CU-ECU-SPVI Foxb1 Glut_4	#5C9299	#db08b4
4313	4475	4475 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#7ACCC3	#f96866
4319	4476	4476 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#0300FF	#66f483
4321	4477	4477 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#CC1FB2	#76cc45
4322	4478	4478 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#2E9940	#6107af
4315	4479	4479 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#8AFF26	#7f53e0
4316	4480	4480 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#0F5166	#6eef23
4317	4481	4481 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#99FFFA	#c99c3a
4323	4482	4482 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#99B8FF	#1c7c87
4324	4483	4483 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#005066	#4b3ffc
4326	4484	4484 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#49661F	#10960c
4015	4485	4485 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1	#443D66	#ea33d8
4019	4486	4486 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2	#CC00CA	#f9d661
4320	4487	4487 MV-SPIV Phox2b Ebf3 Lbx1 Glut_3	#809917	#c23dd3
4318	4488	4488 MV-SPIV Phox2b Ebf3 Lbx1 Glut_4	#7AA3CC	#db8f59
4327	4489	4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5	#AB3DCC	#f2ef37
4039	4490	4490 MV-SPIV Zic4 Neurod2 Glut_1	#1F6638	#95af0f
4042	4491	4491 MV-SPIV Zic4 Neurod2 Glut_1	#241799	#d10471
4044	4492	4492 MV-SPIV Zic4 Neurod2 Glut_1	#663F1F	#8f2de5
4045	4493	4493 MV-SPIV Zic4 Neurod2 Glut_1	#FF7626	#3220d6
4060	4494	4494 MV-SPIV Zic4 Neurod2 Glut_1	#CBFF99	#ed1c34
4061	4495	4495 MV-SPIV Zic4 Neurod2 Glut_1	#00CCA4	#ad271d
4047	4496	4496 MV-SPIV Zic4 Neurod2 Glut_1	#99792E	#c8cc14
4133	4497	4497 MV-SPIV Zic4 Neurod2 Glut_1	#66311F	#3f12c9
4035	4498	4498 MV-SPIV Zic4 Neurod2 Glut_1	#4000CC	#60d33d
4056	4499	4499 MV-SPIV Zic4 Neurod2 Glut_2	#879900	#14a85b
4037	4500	4500 MV-SPIV Zic4 Neurod2 Glut_2	#66480F	#afd129
4046	4501	4501 MV-SPIV Zic4 Neurod2 Glut_2	#FFA299	#e50b8a
4145	4502	4502 MV-SPIV Zic4 Neurod2 Glut_2	#CC1F68	#c468f9
4055	4503	4503 MV-SPIV Zic4 Neurod2 Glut_2	#CB26FF	#3beddb
4115	4504	4504 MV-SPIV Zic4 Neurod2 Glut_2	#FFC099	#0fc147
4041	4505	4505 MV-SPIV Zic4 Neurod2 Glut_3	#002999	#ba5e03
4043	4506	4506 MV-SPIV Zic4 Neurod2 Glut_3	#3D5066	#1f16bf
4048	4507	4507 MV-SPIV Zic4 Neurod2 Glut_3	#00CC9F	#59a503
4049	4508	4508 MV-SPIV Zic4 Neurod2 Glut_3	#FF5D00	#2c91a0
4050	4509	4509 MV-SPIV Zic4 Neurod2 Glut_3	#992C00	#225fa5
4057	4510	4510 MV-SPIV Zic4 Neurod2 Glut_3	#4C663D	#6ef4d0
4040	4511	4511 MV-SPIV Zic4 Neurod2 Glut_4	#48992E	#f97522
4062	4512	4512 MV-SPIV Zic4 Neurod2 Glut_4	#0F5E66	#e09762
4063	4513	4513 MV-SPIV Zic4 Neurod2 Glut_4	#1F6631	#b945e0
4064	4514	4514 MV-SPIV Zic4 Neurod2 Glut_4	#489917	#38e09f
4136	4515	4515 MV-SPIV Zic4 Neurod2 Glut_5	#1FCC39	#ea2cc1
4120	4516	4516 MV-SPIV Zic4 Neurod2 Glut_5	#C57ACC	#0a73a8
4036	4517	4517 NTS Aldh1a2 Glut_1	#78995C	#f424b9
4038	4518	4518 NTS Aldh1a2 Glut_1	#42CC1F	#5e61ff
4058	4519	4519 NTS Aldh1a2 Glut_1	#6A4599	#0214db
4065	4520	4520 NTS Aldh1a2 Glut_1	#C77ACC	#3335aa
4117	4521	4521 CBN Neurod2 Pvalb Glut_1	#3DBDCC	#5805bc
4132	4522	4522 CBN Neurod2 Pvalb Glut_1	#660F1A	#f26893
4119	4523	4523 CBN Neurod2 Pvalb Glut_1	#540066	#43ea2a
4134	4524	4524 CBN Neurod2 Pvalb Glut_1	#CC903D	#25f748
3961	4525	4525 NTS Dbh Glut_1	#401F66	#8e37e5
3962	4526	4526 NTS Dbh Glut_1	#177199	#0b90aa
3967	4527	4527 NTS Dbh Glut_1	#2900CC	#ea20cc
3969	4528	4528 NTS Dbh Glut_1	#CBFF73	#026afc
3970	4529	4529 NTS Dbh Glut_1	#FF00F8	#ea1969
3971	4530	4530 NTS Dbh Glut_1	#995C98	#dbe82e
3972	4531	4531 NTS Dbh Glut_1	#7B00CC	#c1dd42
3973	4532	4532 NTS Dbh Glut_1	#4D992E	#2f26e2
3936	4533	4533 NTS Dbh Glut_2	#251F66	#7b49c1
3934	4534	4534 NTS Dbh Glut_2	#FFE999	#40d1af
3935	4535	4535 NTS Dbh Glut_2	#663D64	#408af9
3945	4536	4536 NTS Dbh Glut_2	#5D5C99	#161e8e
3959	4537	4537 NTS Dbh Glut_2	#5C7CCC	#ed57c5
3951	4538	4538 NTS Dbh Glut_2	#FF739E	#e05984
3952	4539	4539 NTS Dbh Glut_2	#992E38	#7bdb5e
3953	4540	4540 NTS Dbh Glut_2	#00CC48	#149ba8
3958	4541	4541 NTS Dbh Glut_2	#A2CC00	#d163ed
3891	4542	4542 NTS Dbh Glut_3	#CC8A7A	#0fd84f
3915	4543	4543 NTS Dbh Glut_3	#662E59	#d64d4f
3965	4544	4544 NTS Dbh Glut_3	#842E99	#58d3cf
3966	4545	4545 NTS Dbh Glut_3	#37FF00	#6c31af
3968	4546	4546 NTS Dbh Glut_3	#177499	#f963c7
2780	4547	4547 NTS Dbh Glut_4	#66511F	#ffae0c
3781	4548	4548 NTS Dbh Glut_4	#1FCC70	#f2814d
3963	4549	4549 NTS Dbh Glut_5	#3D7ACC	#3698a5
3684	4550	4550 NTS Dbh Glut_6	#26FFB7	#1f3b9e
3893	4551	4551 DMX VII Tbx20 Chol_1	#4D65FF	#f2da09
3894	4552	4552 DMX VII Tbx20 Chol_1	#FF73E3	#ba3d73
3895	4553	4553 DMX VII Tbx20 Chol_1	#66391F	#c95256
3879	4554	4554 DMX VII Tbx20 Chol_1	#0005CC	#ed7825
3892	4555	4555 DMX VII Tbx20 Chol_1	#4DFFC0	#2dc41f
4174	4556	4556 DMX VII Tbx20 Chol_2	#FF4F26	#ff976b
3623	4557	4557 IO Fgl2 Glut_1	#996D45	#2d0584
8161	4558	4558 VCO Mafa Meis2 Glut_1	#CCAB7A	#0dbf75
8163	4559	4559 VCO Mafa Meis2 Glut_1	#FF834D	#c60171
8164	4560	4560 VCO Mafa Meis2 Glut_1	#991721	#064a66
8166	4561	4561 VCO Mafa Meis2 Glut_2	#660056	#c64f67
8172	4562	4562 VCO Mafa Meis2 Glut_3	#660F5A	#a5371c
8173	4563	4563 VCO Mafa Meis2 Glut_3	#456899	#f9eb6d
8175	4564	4564 VCO Mafa Meis2 Glut_3	#2E3366	#54c421
8176	4565	4565 VCO Mafa Meis2 Glut_3	#FF99A5	#2eb28f
8178	4566	4566 VCO Mafa Meis2 Glut_4	#FF99ED	#d3c032
4178	4567	4567 SPVO Mafa Meis2 Glut_1	#CC3DC6	#33f79c
4187	4568	4568 SPVO Mafa Meis2 Glut_1	#2E3E66	#efa65d
4328	4569	4569 SPVC Mafa Glut_1	#FF265C	#e2638c
4329	4570	4570 SPVC Mafa Glut_1	#991779	#5721a8
4340	4571	4571 SPVC Mafa Glut_1	#FFDE99	#608e09
4344	4572	4572 SPVC Mafa Glut_1	#66003A	#cb5ef9
4345	4573	4573 SPVC Mafa Glut_1	#71FF4D	#31ce60
4341	4574	4574 SPVC Mafa Glut_2	#321FCC	#d1634d
4342	4575	4575 SPVC Mafa Glut_2	#5CCC78	#83cc43
4343	4576	4576 SPVC Mafa Glut_2	#FF4DE8	#b52227
4330	4577	4577 SPVC Mafa Glut_2	#00FF08	#d9dd5f
4331	4578	4578 SPVC Ccdc172 Glut_1	#FF534D	#26ade2
4333	4579	4579 SPVC Ccdc172 Glut_1	#AF3DCC	#4d7fe2
4334	4580	4580 SPVC Ccdc172 Glut_1	#4F0F66	#eef229
4337	4581	4581 SPVC Ccdc172 Glut_1	#0081FF	#3c68e0
4338	4582	4582 SPVC Ccdc172 Glut_1	#2E6647	#7082f9
4339	4583	4583 SPVC Ccdc172 Glut_1	#663D44	#39e2e5
4332	4584	4584 SPVC Ccdc172 Glut_1	#210066	#c1b800
4336	4585	4585 SPVC Ccdc172 Glut_1	#0F4966	#a528cc
4335	4586	4586 SPVC Ccdc172 Glut_1	#172599	#003bdd
4235	4587	4587 SPVC Nmu Glut_1	#26FF86	#ff49e9
4237	4588	4588 SPVC Nmu Glut_1	#CC351F	#4d7503
4239	4589	4589 SPVC Nmu Glut_1	#731799	#28e0dd
4236	4590	4590 SPVC Nmu Glut_1	#7D4599	#e008c3
4238	4591	4591 SPVC Nmu Glut_1	#00664C	#e50b54
4346	4592	4592 SPVC Nmu Glut_2	#662E00	#687cf2
4234	4593	4593 SPVC Nmu Glut_2	#CC5CA3	#128c28
4059	4594	4594 MDRNd Bves Glut_1	#FF0063	#db6115
4073	4595	4595 MDRNd Bves Glut_1	#C900CC	#20a0a0
4074	4596	4596 MDRNd Bves Glut_1	#6000CC	#ef9f00
4066	4597	4597 MDRNv Crp Glut_1	#1DCC00	#6cfc97
4071	4598	4598 MDRNv Crp Glut_1	#009967	#ffea4f
4068	4599	4599 MDRNv Crp Glut_1	#663D5C	#62eab1
4069	4600	4600 MDRNv Crp Glut_1	#9900FF	#bc006a
8954	4601	4601 HB Calcb Chol_1	#459964	#24d647
8955	4602	4602 HB Calcb Chol_2	#FF2644	#5fa521
8956	4603	4603 HB Calcb Chol_3	#5C8B99	#d1e822
8957	4604	4604 HB Calcb Chol_4	#2E9917	#05bbc1
8958	4605	4605 HB Calcb Chol_5	#5D4DFF	#833fea
5149	4606	4606 Pineal Crx Glut_1	#FF4DD8	#4321ef
3704	4607	4607 CS-RPO Meis2 Gaba_1	#975CCC	#bce540
3709	4608	4608 CS-RPO Meis2 Gaba_1	#0F6639	#018c34
3714	4609	4609 CS-RPO Meis2 Gaba_1	#66002A	#14ba67
3715	4610	4610 CS-RPO Meis2 Gaba_1	#632E66	#e84553
3758	4611	4611 CS-RPO Meis2 Gaba_1	#660046	#6df963
3759	4612	4612 CS-RPO Meis2 Gaba_1	#CC3D3F	#4017a8
3702	4613	4613 CS-RPO Meis2 Gaba_2	#4E2E99	#3ce096
3710	4614	4614 CS-RPO Meis2 Gaba_2	#663900	#0fff3b
3711	4615	4615 CS-RPO Meis2 Gaba_2	#5F995C	#b35cd6
3713	4616	4616 CS-RPO Meis2 Gaba_2	#179995	#796df9
3850	4617	4617 CS-RPO Meis2 Gaba_2	#001499	#0ad3c2
4085	4618	4618 CS-RPO Meis2 Gaba_3	#661F4F	#8b960f
3001	4619	4619 CS-RPO Meis2 Gaba_3	#FFE099	#10cec1
3004	4620	4620 CS-RPO Meis2 Gaba_3	#C399FF	#48abba
3005	4621	4621 CS-RPO Meis2 Gaba_3	#99835C	#d9db57
3854	4622	4622 CS-RPO Meis2 Gaba_4	#FFC926	#8bd159
3851	4623	4623 CS-RPO Meis2 Gaba_4	#6D995C	#985dea
3852	4624	4624 CS-RPO Meis2 Gaba_4	#99BDFF	#8244dd
3853	4625	4625 CS-RPO Meis2 Gaba_4	#CC3D96	#30bbdb
3860	4626	4626 CS-RPO Meis2 Gaba_4	#FFA273	#d3ca1d
3861	4627	4627 CS-RPO Meis2 Gaba_4	#7CCC5C	#5221a0
3857	4628	4628 CS-RPO Meis2 Gaba_5	#664700	#b2382a
3858	4629	4629 CS-RPO Meis2 Gaba_5	#179926	#41ea44
3862	4630	4630 CS-RPO Meis2 Gaba_5	#5AFF00	#d6db4a
3708	4631	4631 CS-RPO Meis2 Gaba_5	#663E00	#5eaf1c
3727	4632	4632 CS-RPO Meis2 Gaba_5	#5126FF	#b71f33
3745	4633	4633 PRNc Otp Gly-Gaba_1	#991736	#23559b
3752	4634	4634 PRNc Otp Gly-Gaba_1	#663C1F	#d61d7d
4084	4635	4635 PRNc Otp Gly-Gaba_1	#FF3B00	#d4f73b
4086	4636	4636 PRNc Otp Gly-Gaba_1	#7ACCC7	#1bad20
4094	4637	4637 PRNc Otp Gly-Gaba_1	#006466	#e25822
4101	4638	4638 PRNc Otp Gly-Gaba_1	#5A1F66	#7cc136
4105	4639	4639 PRNc Otp Gly-Gaba_1	#99CC00	#8808dd
3755	4640	4640 PRNc Otp Gly-Gaba_2	#008FCC	#8a34e5
3707	4641	4641 PRNc Otp Gly-Gaba_2	#2E5466	#49d858
3712	4642	4642 PRNc Otp Gly-Gaba_2	#66330F	#ba5437
3717	4643	4643 PRNc Otp Gly-Gaba_2	#B399FF	#0cafb2
3721	4644	4644 PRNc Otp Gly-Gaba_2	#B973FF	#18f259
3746	4645	4645 PRNc Otp Gly-Gaba_2	#664E3D	#c5d358
3744	4646	4646 PRNc Otp Gly-Gaba_2	#CCBE00	#c2f963
3705	4647	4647 PRNc Otp Gly-Gaba_3	#FF9B99	#e8c143
3735	4648	4648 PRNc Otp Gly-Gaba_3	#73FFAF	#002e84
